"","City","Region","Country","Year","avgtemp","city_ascii","lat","lng","iso2","iso3"
"193","Albany","North America","US",1998,55.9619640410959,"Albany",-35.0228,117.8814,"AU","AUS"
"194","Albany","North America","US",1998,55.9619640410959,"Albany",42.6664,-73.7987,"US","USA"
"195","Albany","North America","US",1998,55.9619640410959,"Albany",31.5776,-84.1762,"US","USA"
"196","Albany","North America","US",1998,55.9619640410959,"Albany",44.6274,-123.0966,"US","USA"
"197","Albany","North America","US",1998,55.9619640410959,"Albany",37.8898,-122.3018,"US","USA"
"198","Albany","North America","US",2013,55.9571507572649,"Albany",-35.0228,117.8814,"AU","AUS"
"199","Albany","North America","US",2013,55.9571507572649,"Albany",42.6664,-73.7987,"US","USA"
"200","Albany","North America","US",2013,55.9571507572649,"Albany",31.5776,-84.1762,"US","USA"
"201","Albany","North America","US",2013,55.9571507572649,"Albany",44.6274,-123.0966,"US","USA"
"202","Albany","North America","US",2013,55.9571507572649,"Albany",37.8898,-122.3018,"US","USA"
"203","Albany","North America","US",2000,55.9393767076503,"Albany",-35.0228,117.8814,"AU","AUS"
"204","Albany","North America","US",2000,55.9393767076503,"Albany",42.6664,-73.7987,"US","USA"
"205","Albany","North America","US",2000,55.9393767076503,"Albany",31.5776,-84.1762,"US","USA"
"206","Albany","North America","US",2000,55.9393767076503,"Albany",44.6274,-123.0966,"US","USA"
"207","Albany","North America","US",2000,55.9393767076503,"Albany",37.8898,-122.3018,"US","USA"
"208","Albany","North America","US",2001,56.705301369863,"Albany",-35.0228,117.8814,"AU","AUS"
"209","Albany","North America","US",2001,56.705301369863,"Albany",42.6664,-73.7987,"US","USA"
"210","Albany","North America","US",2001,56.705301369863,"Albany",31.5776,-84.1762,"US","USA"
"211","Albany","North America","US",2001,56.705301369863,"Albany",44.6274,-123.0966,"US","USA"
"212","Albany","North America","US",2001,56.705301369863,"Albany",37.8898,-122.3018,"US","USA"
"213","Albany","North America","US",2020,47.378254719282,"Albany",-35.0228,117.8814,"AU","AUS"
"214","Albany","North America","US",2020,47.378254719282,"Albany",42.6664,-73.7987,"US","USA"
"215","Albany","North America","US",2020,47.378254719282,"Albany",31.5776,-84.1762,"US","USA"
"216","Albany","North America","US",2020,47.378254719282,"Albany",44.6274,-123.0966,"US","USA"
